airline,traveller_type,cabin,type_of_flight,frequency,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,overall,recommended
Frontier Airlines,Solo Leisure,Economy Class,Indirect,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Solo Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Family Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,2.0,2.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Business,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,3.0,1.0,1.0,3.0,2.0,2.0,no
Frontier Airlines,Family Leisure,Economy Class,Direct,Rarely,3.0,4.0,2.0,1.0,1.0,2.0,2.0,no
Frontier Airlines,Solo Leisure,Economy Class,Direct,Rarely,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Couple Leisure,Economy Class,Indirect,Rarely,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Family Leisure,Economy Class,Indirect,Rarely,1.0,3.0,1.0,1.0,1.0,1.0,2.0,no
Frontier Airlines,Solo Leisure,Economy Class,Indirect,Rarely,1.0,3.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,4.0,5.0,3.0,4.0,5.0,5.0,9.0,yes
Frontier Airlines,Solo Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Family Leisure,Economy Class,Direct,Rarely,1.0,3.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,2.0,5.0,3.0,1.0,5.0,5.0,10.0,yes
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Solo Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,3.0,5.0,3.0,1.0,4.0,5.0,8.0,yes
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,3.0,4.0,2.0,1.0,3.0,5.0,9.0,yes
Frontier Airlines,Business,Economy Class,Direct,Rarely,1.0,4.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Solo Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Business,Economy Class,Direct,Rarely,1.0,5.0,1.0,1.0,2.0,1.0,6.0,no
Frontier Airlines,Family Leisure,Economy Class,Direct,Rarely,2.0,1.0,1.0,1.0,1.0,1.0,2.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Solo Leisure,Economy Class,Direct,Rarely,3.0,3.0,1.0,1.0,1.0,2.0,2.0,no
Frontier Airlines,Family Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Business,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Business,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,3.0,1.0,1.0,2.0,1.0,2.0,no
Frontier Airlines,Family Leisure,Economy Class,Direct,Rarely,2.0,2.0,1.0,1.0,3.0,1.0,1.0,no
Frontier Airlines,Couple Leisure,Economy Class,Indirect,Rarely,1.0,2.0,1.0,1.0,4.0,3.0,5.0,no
Frontier Airlines,Business,Economy Class,Indirect,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,2.0,1.0,1.0,1.0,1.0,2.0,2.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Solo Leisure,Economy Class,Direct,Rarely,2.0,3.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,5.0,1.0,1.0,3.0,1.0,1.0,no
Frontier Airlines,Family Leisure,Economy Class,Direct,Rarely,1.0,3.0,1.0,1.0,3.0,1.0,2.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,2.0,2.0,1.0,1.0,1.0,2.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,4.0,1.0,1.0,1.0,2.0,2.0,no
Frontier Airlines,Solo Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Business,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Family Leisure,Economy Class,Direct,Rarely,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Family Leisure,Economy Class,Indirect,Rarely,3.0,3.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Business,Economy Class,Direct,Rarely,1.0,3.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Solo Leisure,Economy Class,Direct,Rarely,2.0,5.0,1.0,1.0,2.0,4.0,5.0,yes
Frontier Airlines,Solo Leisure,Economy Class,Indirect,Rarely,1.0,4.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Family Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,3.0,1.0,1.0,no
Frontier Airlines,Business,Economy Class,Direct,Rarely,4.0,3.0,1.0,1.0,2.0,2.0,4.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,1.0,4.0,1.0,1.0,3.0,2.0,2.0,no
Frontier Airlines,Business,Economy Class,Direct,Rarely,2.0,2.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Family Leisure,Economy Class,Direct,Rarely,1.0,3.0,1.0,1.0,1.0,2.0,2.0,no
Frontier Airlines,Couple Leisure,Economy Class,Direct,Rarely,2.0,2.0,1.0,1.0,1.0,2.0,1.0,no
Frontier Airlines,Solo Leisure,Economy Class,Direct,Rarely,1.0,3.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Solo Leisure,Premium Economy,Direct,Rarely,4.0,3.0,2.0,1.0,2.0,3.0,4.0,no
Frontier Airlines,Couple Leisure,Economy Class,Indirect,Rarely,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no
Frontier Airlines,Family Leisure,First Class,Indirect,Rarely,1.0,1.0,1.0,1.0,1.0,2.0,1.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,2.0,4.0,1.0,5.0,1.0,2.0,4.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,3.0,3.0,3.0,3.0,1.0,3.0,1.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,3.0,1.0,1.0,3.0,1.0,1.0,1.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,1.0,1.0,1.0,2.0,1.0,1.0,2.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,4.0,4.0,3.0,2.0,4.0,3.0,1.0,no
Icelandair,Solo Leisure,Business Class,Indirect,Rarely,3.0,3.0,3.0,3.0,1.0,2.0,1.0,no
Icelandair,Family Leisure,Economy Class,Direct,Rarely,2.0,3.0,1.0,5.0,1.0,2.0,1.0,no
Icelandair,Business,Business Class,Indirect,Rarely,2.0,1.0,1.0,1.0,2.0,1.0,1.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,1.0,3.0,2.0,2.0,2.0,1.0,1.0,no
Icelandair,Business,Economy Class,Indirect,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,1.0,4.0,1.0,3.0,3.0,1.0,2.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,1.0,1.0,1.0,2.0,1.0,3.0,2.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,3.0,3.0,3.0,3.0,2.0,2.0,2.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,2.0,2.0,1.0,3.0,1.0,3.0,3.0,no
Icelandair,Family Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,2.0,3.0,2.0,no
Icelandair,Business,Business Class,Indirect,Rarely,3.0,2.0,1.0,2.0,1.0,2.0,1.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,3.0,4.0,1.0,2.0,1.0,2.0,4.0,no
Icelandair,Couple Leisure,First Class,Direct,Rarely,4.0,5.0,1.0,4.0,5.0,5.0,8.0,yes
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,3.0,1.0,1.0,3.0,no
Icelandair,Couple Leisure,Business Class,Direct,Often,3.0,3.0,4.0,3.0,4.0,4.0,6.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,3.0,4.0,2.0,5.0,2.0,3.0,5.0,yes
Icelandair,Business,Economy Class,Indirect,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Couple Leisure,Business Class,Indirect,Rarely,3.0,2.0,2.0,4.0,2.0,2.0,1.0,no
Icelandair,Couple Leisure,Business Class,Direct,Rarely,4.0,4.0,4.0,2.0,1.0,1.0,1.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,1.0,2.0,1.0,3.0,5.0,3.0,3.0,no
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,4.0,5.0,5.0,5.0,5.0,5.0,10.0,yes
Icelandair,Couple Leisure,Premium Economy,Indirect,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,2.0,2.0,1.0,3.0,1.0,1.0,1.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,2.0,3.0,2.0,3.0,1.0,1.0,2.0,no
Icelandair,Family Leisure,Economy Class,Direct,Rarely,3.0,3.0,1.0,3.0,1.0,1.0,1.0,no
Icelandair,Family Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,2.0,1.0,3.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,2.0,3.0,3.0,4.0,2.0,4.0,2.0,no
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,2.0,1.0,2.0,2.0,1.0,1.0,1.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,2.0,3.0,3.0,3.0,1.0,1.0,3.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,2.0,4.0,1.0,5.0,3.0,1.0,2.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,3.0,5.0,4.0,4.0,5.0,4.0,8.0,yes
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,1.0,5.0,3.0,3.0,1.0,2.0,1.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,2.0,3.0,1.0,3.0,1.0,1.0,1.0,no
Icelandair,Business,Business Class,Indirect,Rarely,5.0,5.0,4.0,4.0,4.0,5.0,8.0,yes
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,3.0,3.0,3.0,3.0,2.0,2.0,3.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,3.0,1.0,2.0,3.0,1.0,2.0,3.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,3.0,3.0,1.0,4.0,1.0,2.0,2.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,4.0,5.0,3.0,4.0,3.0,4.0,7.0,yes
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,2.0,4.0,1.0,5.0,2.0,2.0,2.0,no
Icelandair,Business,Business Class,Indirect,Rarely,1.0,5.0,5.0,4.0,2.0,3.0,2.0,no
Icelandair,Business,Economy Class,Indirect,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,4.0,4.0,1.0,3.0,2.0,2.0,4.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,4.0,3.0,3.0,2.0,1.0,1.0,1.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,2.0,4.0,2.0,4.0,2.0,2.0,3.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,4.0,2.0,3.0,3.0,1.0,1.0,1.0,no
Icelandair,Family Leisure,Economy Class,Direct,Rarely,4.0,4.0,3.0,4.0,2.0,3.0,5.0,yes
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,3.0,3.0,1.0,3.0,2.0,2.0,1.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,3.0,2.0,3.0,4.0,1.0,4.0,5.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,3.0,3.0,3.0,3.0,1.0,1.0,1.0,no
Icelandair,Business,Economy Class,Direct,Rarely,3.0,3.0,2.0,2.0,1.0,1.0,1.0,no
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,4.0,4.0,3.0,3.0,4.0,3.0,8.0,yes
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,2.0,4.0,4.0,3.0,1.0,1.0,2.0,no
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,4.0,4.0,3.0,4.0,2.0,3.0,1.0,no
Icelandair,Family Leisure,Economy Class,Direct,Rarely,3.0,3.0,1.0,3.0,1.0,1.0,1.0,no
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,4.0,5.0,1.0,1.0,5.0,2.0,4.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,4.0,1.0,5.0,5.0,5.0,5.0,10.0,yes
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,5.0,5.0,1.0,1.0,5.0,2.0,6.0,yes
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,3.0,5.0,5.0,5.0,5.0,5.0,10.0,yes
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,2.0,4.0,2.0,4.0,2.0,3.0,4.0,no
Icelandair,Couple Leisure,Premium Economy,Indirect,Rarely,1.0,3.0,1.0,1.0,3.0,2.0,4.0,no
Icelandair,Couple Leisure,Business Class,Direct,Often,3.0,5.0,5.0,3.0,4.0,4.0,6.0,no
Icelandair,Couple Leisure,Business Class,Direct,Often,3.0,3.0,4.0,3.0,4.0,4.0,3.0,no
Icelandair,Business,Economy Class,Indirect,Rarely,4.0,5.0,4.0,5.0,4.0,5.0,9.0,yes
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,3.0,4.0,1.0,2.0,2.0,2.0,4.0,no
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,3.0,1.0,1.0,1.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,4.0,3.0,1.0,2.0,4.0,3.0,4.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,4.0,5.0,4.0,4.0,5.0,5.0,9.0,yes
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,2.0,2.0,1.0,1.0,1.0,1.0,2.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,4.0,3.0,1.0,5.0,1.0,2.0,2.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,1.0,3.0,3.0,2.0,1.0,1.0,1.0,no
Icelandair,Solo Leisure,Premium Economy,Indirect,Rarely,4.0,5.0,3.0,3.0,2.0,4.0,6.0,yes
Icelandair,Solo Leisure,Business Class,Indirect,Rarely,4.0,4.0,4.0,5.0,2.0,5.0,8.0,yes
Icelandair,Solo Leisure,Premium Economy,Indirect,Rarely,3.0,4.0,3.0,5.0,3.0,3.0,7.0,yes
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,3.0,3.0,1.0,4.0,1.0,1.0,1.0,no
Icelandair,Business,Economy Class,Indirect,Rarely,3.0,2.0,1.0,3.0,1.0,2.0,1.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,2.0,2.0,1.0,2.0,3.0,2.0,2.0,no
Icelandair,Family Leisure,Economy Class,Direct,Rarely,3.0,3.0,1.0,2.0,4.0,2.0,1.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,2.0,3.0,3.0,5.0,1.0,1.0,2.0,no
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,2.0,4.0,3.0,2.0,4.0,5.0,8.0,yes
Icelandair,Business,Economy Class,Indirect,Rarely,4.0,4.0,1.0,3.0,1.0,3.0,3.0,no
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,2.0,3.0,1.0,2.0,1.0,2.0,5.0,no
Icelandair,Business,Business Class,Direct,Often,3.0,3.0,3.0,2.0,3.0,3.0,3.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,4.0,5.0,3.0,5.0,3.0,5.0,10.0,yes
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,3.0,3.0,3.0,3.0,1.0,3.0,4.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,5.0,5.0,4.0,5.0,5.0,5.0,10.0,yes
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,1.0,2.0,1.0,3.0,3.0,3.0,4.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,2.0,3.0,1.0,2.0,1.0,2.0,3.0,no
Icelandair,Business,Business Class,Indirect,Rarely,1.0,3.0,3.0,1.0,2.0,2.0,2.0,no
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,4.0,5.0,3.0,3.0,2.0,5.0,8.0,yes
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,4.0,1.0,1.0,4.0,1.0,3.0,3.0,no
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,3.0,1.0,2.0,2.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,5.0,5.0,5.0,5.0,5.0,5.0,10.0,yes
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,3.0,5.0,3.0,4.0,4.0,5.0,7.0,yes
Icelandair,Solo Leisure,Business Class,Indirect,Rarely,3.0,5.0,4.0,3.0,4.0,4.0,8.0,yes
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,1.0,1.0,1.0,1.0,3.0,1.0,1.0,no
Icelandair,Couple Leisure,Business Class,Direct,Often,3.0,4.0,5.0,3.0,3.0,4.0,5.0,no
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,3.0,2.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,3.0,3.0,3.0,3.0,1.0,3.0,2.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,5.0,5.0,3.0,5.0,5.0,5.0,10.0,yes
Icelandair,Couple Leisure,Business Class,Direct,Rarely,4.0,5.0,4.0,4.0,5.0,5.0,9.0,yes
Icelandair,Solo Leisure,Business Class,Indirect,Rarely,2.0,4.0,2.0,3.0,1.0,4.0,5.0,yes
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,3.0,5.0,3.0,5.0,3.0,4.0,6.0,yes
Icelandair,Solo Leisure,Premium Economy,Direct,Rarely,4.0,5.0,3.0,5.0,3.0,5.0,8.0,yes
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,4.0,4.0,3.0,4.0,4.0,5.0,8.0,yes
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,2.0,1.0,3.0,2.0,3.0,1.0,1.0,no
Icelandair,Solo Leisure,Business Class,Indirect,Rarely,3.0,3.0,2.0,1.0,1.0,3.0,5.0,yes
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,2.0,4.0,4.0,4.0,3.0,4.0,7.0,yes
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,4.0,4.0,3.0,3.0,4.0,4.0,9.0,yes
Icelandair,Couple Leisure,Premium Economy,Indirect,Rarely,4.0,5.0,5.0,3.0,4.0,5.0,9.0,yes
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,4.0,4.0,1.0,5.0,5.0,5.0,7.0,yes
Icelandair,Couple Leisure,Business Class,Direct,Rarely,5.0,4.0,4.0,4.0,4.0,4.0,9.0,yes
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,3.0,3.0,3.0,3.0,1.0,1.0,2.0,no
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,5.0,5.0,4.0,5.0,5.0,5.0,10.0,yes
Icelandair,Business,Business Class,Indirect,Rarely,1.0,3.0,3.0,2.0,3.0,2.0,3.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,3.0,3.0,2.0,3.0,1.0,1.0,1.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,4.0,2.0,1.0,2.0,2.0,1.0,1.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Family Leisure,Economy Class,Direct,Rarely,5.0,5.0,2.0,2.0,5.0,5.0,9.0,yes
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,3.0,3.0,4.0,3.0,1.0,2.0,3.0,no
Icelandair,Family Leisure,Economy Class,Direct,Rarely,3.0,4.0,1.0,4.0,4.0,3.0,4.0,no
Icelandair,Family Leisure,Economy Class,Direct,Rarely,5.0,5.0,3.0,5.0,5.0,4.0,9.0,yes
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,3.0,1.0,1.0,2.0,2.0,2.0,1.0,no
Icelandair,Business,Business Class,Indirect,Rarely,3.0,4.0,1.0,2.0,1.0,3.0,3.0,no
Icelandair,Solo Leisure,Premium Economy,Direct,Rarely,3.0,4.0,4.0,3.0,3.0,4.0,9.0,yes
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,5.0,5.0,3.0,4.0,5.0,5.0,9.0,yes
Icelandair,Solo Leisure,Business Class,Direct,Often,3.0,5.0,4.0,3.0,4.0,3.0,3.0,no
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,1.0,2.0,2.0,2.0,1.0,2.0,2.0,no
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,3.0,3.0,3.0,5.0,1.0,1.0,3.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,3.0,4.0,2.0,3.0,1.0,3.0,5.0,no
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,5.0,5.0,3.0,4.0,5.0,5.0,9.0,yes
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,4.0,5.0,4.0,5.0,4.0,5.0,8.0,yes
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,3.0,4.0,3.0,3.0,4.0,4.0,8.0,yes
Icelandair,Couple Leisure,Business Class,Direct,Rarely,3.0,4.0,4.0,3.0,4.0,4.0,7.0,yes
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,3.0,5.0,3.0,3.0,5.0,4.0,9.0,yes
Icelandair,Family Leisure,Economy Class,Direct,Rarely,4.0,3.0,3.0,3.0,4.0,4.0,7.0,yes
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,5.0,4.0,3.0,5.0,4.0,5.0,8.0,yes
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,2.0,5.0,4.0,3.0,3.0,4.0,6.0,no
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,4.0,4.0,3.0,3.0,3.0,4.0,8.0,yes
Icelandair,Family Leisure,Economy Class,Direct,Rarely,5.0,5.0,4.0,5.0,1.0,4.0,10.0,yes
Icelandair,Business,Economy Class,Indirect,Rarely,1.0,3.0,2.0,1.0,4.0,2.0,2.0,no
Icelandair,Business,Business Class,Indirect,Rarely,3.0,4.0,4.0,2.0,3.0,1.0,2.0,no
Icelandair,Solo Leisure,Economy Class,Direct,Occasionally,4.0,4.0,4.0,3.0,4.0,4.0,9.0,yes
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,2.0,3.0,3.0,1.0,1.0,1.0,3.0,no
Icelandair,Solo Leisure,Business Class,Indirect,Rarely,4.0,5.0,5.0,5.0,5.0,5.0,9.0,yes
Icelandair,Solo Leisure,Economy Class,Direct,Rarely,5.0,5.0,5.0,3.0,5.0,4.0,9.0,yes
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,3.0,2.0,1.0,3.0,3.0,4.0,6.0,yes
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,4.0,4.0,3.0,3.0,4.0,4.0,8.0,yes
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,5.0,4.0,4.0,3.0,3.0,5.0,9.0,yes
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,4.0,4.0,2.0,3.0,2.0,4.0,7.0,yes
Icelandair,Couple Leisure,Business Class,Indirect,Rarely,4.0,5.0,5.0,3.0,1.0,4.0,6.0,yes
Icelandair,Family Leisure,First Class,Direct,Rarely,4.0,3.0,3.0,2.0,3.0,3.0,5.0,no
Icelandair,Business,Economy Class,Indirect,Rarely,3.0,3.0,1.0,2.0,1.0,2.0,2.0,no
Icelandair,Business,Business Class,Indirect,Rarely,1.0,2.0,2.0,1.0,3.0,1.0,1.0,no
Icelandair,Couple Leisure,Business Class,Direct,Often,3.0,4.0,4.0,4.0,4.0,4.0,7.0,yes
Icelandair,Family Leisure,Economy Class,Indirect,Rarely,3.0,4.0,3.0,4.0,3.0,4.0,8.0,yes
Icelandair,Solo Leisure,Economy Class,Indirect,Rarely,4.0,4.0,1.0,1.0,1.0,1.0,1.0,no
Icelandair,Family Leisure,Economy Class,Direct,Rarely,5.0,5.0,3.0,3.0,5.0,5.0,10.0,yes
Icelandair,Couple Leisure,Economy Class,Indirect,Rarely,3.0,3.0,1.0,1.0,2.0,4.0,7.0,yes
Icelandair,Solo Leisure,Business Class,Indirect,Rarely,4.0,5.0,5.0,4.0,4.0,4.0,8.0,yes
Icelandair,Couple Leisure,Economy Class,Direct,Rarely,4.0,3.0,4.0,4.0,3.0,3.0,8.0,yes
Icelandair,Couple Leisure,Business Class,Direct,Rarely,5.0,4.0,1.0,4.0,1.0,1.0,2.0,no
